,20678,21880,7,21446,21018,20436,20990,21645,20792,20440,21394,21305,3151,20468,8045,20908,2367,21188,21384,20288,20017,21576,21401,20483,21177
2010-01-29,-0.008159,0.015586,-0.036264,-0.002108,-0.014734,-0.013678,-0.01099,-0.007048,-0.00495,-0.015292,0.00161,-0.000703,-0.012362,0.001292,-0.017469,-0.015066,-0.026104,0.005531,-0.002009,0.003069,-0.018721,-0.018103,-0.007239,0.024691,-0.006366
2010-02-01,0.027161,0.000936,0.013886,0.007149,0.003659,0.01772,0.018629,0.000789,0.010572,0.020244,0.006967,0.017587,0.01581,0.002396,0.006938,0.016146,0.010825,0.003143,0.018115,0.006458,0.007556,0.020958,0.022292,0.006024,0.023386
2010-02-02,0.011786,0.000187,0.005803,0.01468,0.014265,0.023215,0.006898,0.012214,0.036923,0.011824,0.023949,-0.004839,0.011673,0.012321,0.023256,0.01589,0.015298,0.032376,0.007414,0.004053,0.020622,0.020528,0.022009,0.020958,0.002191
2010-02-03,-0.005376,0.014582,0.017206,-0.003975,-0.005626,-0.006412,0.001036,-0.004282,-0.010089,-0.016655,-0.022869,-0.020841,-0.004487,-0.00327,-0.000421,0.002881,-0.003641,-0.020738,0.002289,-0.018163,0.003858,-0.001966,-0.00319,-0.01173,0.018429
2010-02-04,-0.028228,-0.023954,-0.036039,-0.019952,-0.015559,-0.048151,-0.021168,-0.021501,-0.038369,-0.025133,-0.031686,-0.03838,-0.050225,-0.026244,-0.026947,-0.034886,-0.033537,-0.041839,-0.026921,-0.019185,-0.015188,-0.052887,-0.036607,-0.05638,-0.017635
2010-02-05,0.001236,0.009062,0.017756,-0.001629,0.0,-0.001304,0.004228,0.00839,-0.015586,-0.002662,-0.003883,0.013304,0.016949,-0.006363,0.019039,0.006166,0.023659,-0.009973,-0.00218,0.003842,0.002787,-0.00704,-0.003738,0.012579,-0.010771
2010-02-08,-0.000463,-0.009729,-0.006856,-0.004731,-0.00431,-0.015666,-0.008824,-0.010301,-0.012033,-0.014751,-0.006681,-0.036105,-0.034667,-0.008288,-0.018259,0.005706,-0.006163,-0.003812,-0.009242,-0.012874,-0.011488,0.000967,-0.012714,-0.021739,-0.007101
2010-02-09,0.013209,0.006046,0.010664,0.012293,0.006253,0.018302,0.010912,0.011209,0.0,0.016826,0.002242,0.010594,-0.000691,0.025831,0.016868,0.011137,0.015504,-0.00328,0.018487,0.013394,0.0,0.026401,0.023644,0.009524,0.010331
2010-02-10,-0.005368,-0.000188,-0.005474,-0.001457,-0.000478,0.012503,-0.003247,-0.005542,0.005769,-0.007853,-0.00783,0.017596,0.013822,-0.004073,-0.017014,-0.002078,0.002036,-0.007403,0.005495,0.004174,-0.001687,-0.001725,-0.004743,0.006289,-0.005034
2010-02-11,0.006014,-0.003005,0.018215,0.004702,0.002869,0.003859,0.007491,0.002787,0.005099,0.013852,0.007328,-0.003679,-0.002727,0.007994,0.010385,0.012495,0.018791,0.018785,0.013415,0.005888,0.005257,0.017439,0.013262,0.003125,0.008538
2010-02-12,-0.006744,-0.003391,0.008607,-0.003228,-0.00302,-0.001794,0.002182,-0.004764,-0.013951,-0.000558,-0.003917,-0.007386,-0.012304,-0.004426,0.00257,-0.003291,0.018445,0.001085,-0.004412,-0.003788,0.007284,-0.00386,-0.004704,-0.009346,-0.003135
2010-02-16,0.022839,0.012476,0.015071,0.017325,0.01419,0.028755,0.009919,0.009972,0.031511,0.027883,-0.004494,0.018973,0.049135,0.015561,0.017087,0.020223,0.014195,0.020043,0.006402,0.008642,0.012238,0.020995,0.025683,0.04088,0.006605
2010-02-17,-0.007845,0.009335,-0.004179,0.000318,0.005817,-0.000749,0.008784,0.00316,0.006858,-0.002055,-0.002822,-0.002191,0.032982,0.009303,0.01554,0.013754,-0.002896,-0.008497,0.013048,-0.001371,0.002931,-0.003351,-0.01242,0.030212,0.003906
2010-02-18,0.003041,-0.010914,0.001866,0.008592,0.008596,0.009241,0.011715,-0.006299,0.005573,0.010708,0.003396,0.000366,0.014049,0.010483,0.014061,0.013767,0.008713,-0.001339,0.006762,0.000343,0.004018,0.005808,0.00142,0.005865,0.003424
2010-02-19,-0.001364,0.000374,-0.006199,0.000947,-0.003564,-0.009404,-0.004851,-0.005547,-0.00431,0.005841,0.014664,0.001097,0.0,-0.003398,-0.008157,-0.000394,-0.00096,0.005363,0.002079,-0.00446,-0.010733,-0.029023,0.000614,-0.002915,0.004032
2010-02-22,-0.007135,0.006356,-0.006218,-0.000473,-0.005015,0.020485,-0.002673,-0.003187,0.004947,-0.01472,-0.002223,0.023383,0.020781,-0.006102,0.020148,-0.004528,0.002402,-0.009869,-0.00399,-0.000689,0.000368,-0.036463,-0.00409,0.011696,0.000463
2010-02-23,-0.007034,-0.003901,-0.01675,-0.003311,-0.002835,-0.023745,-0.003074,-0.007594,-0.018462,-0.01261,-0.015599,-0.025705,-0.016656,-0.009931,-0.013301,-0.008703,-0.023095,-0.016433,-0.010095,-0.008966,-0.007904,-0.011207,-0.017454,-0.031792,0.001544
2010-02-24,0.009393,0.005595,0.018253,0.010758,0.002211,0.024323,0.008936,0.003222,0.010658,0.004164,0.007923,0.013558,0.024467,0.006019,0.011846,0.013368,0.015303,0.011504,0.004856,0.007655,0.00667,0.000493,0.010449,0.029851,0.006012
2010-02-25,-0.006255,0.004266,0.006698,-0.002974,-0.002679,-0.005141,-0.004076,-0.00562,-0.006204,-0.003179,-0.006738,-0.007954,0.013472,-0.036983,0.004037,0.00256,-0.003382,-0.009748,0.003544,-0.002762,-0.003865,-0.001642,-0.001034,-0.017391,-0.005057
2010-02-26,-0.002149,-0.001477,0.01297,-0.006593,-0.004425,0.032726,0.000708,0.001615,0.008794,0.002635,-0.007914,-0.003644,0.006647,-0.00753,-0.008846,-0.002553,-0.004847,0.008477,0.002729,0.001731,0.002956,0.004769,-0.006211,0.00295,-0.008232
2010-03-01,0.006154,-0.003144,0.021357,0.003635,0.00619,-0.003336,0.011088,0.007658,-0.009963,0.007054,0.011396,0.000366,0.003001,0.010432,0.003651,0.014767,0.016561,0.010575,0.015367,0.002074,0.000184,0.005237,0.018958,-0.002941,0.002036
2010-03-02,0.001376,-0.005751,-0.00067,0.003149,0.000789,-0.00502,-0.008945,-0.0048,0.0,0.007005,-0.008451,0.019013,-0.014961,0.000563,-0.006467,-0.008149,-0.008265,0.00322,0.005833,0.009314,0.005342,0.022631,0.016357,0.00295,0.001407
2010-03-03,-0.000916,0.001306,0.002298,-0.002511,-0.00063,-0.002162,-0.004238,0.000402,0.008176,-0.002591,-0.015909,0.011841,-0.00486,0.01182,-0.003255,-0.000391,-0.008576,-0.004814,0.009875,-0.004443,-0.009161,0.006687,-0.006638,0.0,-0.006867
2010-03-04,-0.000458,0.005591,0.006592,0.001888,0.002681,0.009391,-0.001261,0.002812,0.004991,-0.000684,0.000577,0.008156,0.001833,0.010013,0.010612,0.008023,0.000487,-0.001881,0.002032,0.004806,0.0,-0.005535,-0.00081,0.008824,-0.003143
