,0
2001-04-11,-536.5493017473632
2001-04-12,-526.3300742965874
2001-04-16,-579.9483339598056
2001-04-17,-633.8329875324694
2001-04-18,-628.8946885584239
2001-04-19,-546.3671782091972
2001-04-20,-547.3931205545723
2001-04-23,-534.2349846865008
2001-04-24,-541.1370353920793
2001-04-25,-581.1922555599881
2001-04-26,-527.8355108373019
2001-04-27,-552.3628895893013
2001-04-30,-554.2912900647625
2001-05-01,-609.7795143385878
2001-05-02,-516.3462693494494
2001-05-03,-519.3524502201908
2001-05-04,-498.23307020021633
2001-05-07,-512.026411552696
2001-05-08,-508.4603907695079
2001-05-09,-520.6583678861728
2001-05-10,-503.83131119022516
2001-05-11,-510.8044116503423
2001-05-14,-503.3085970499131
2001-05-15,-538.3527704812296
2001-05-16,-529.2262755814912
2001-05-17,-506.2391053533752
2001-05-18,-527.4583953935247
2001-05-21,-512.644642292051
2001-05-22,-507.7790030957783
2001-05-23,-506.3399255983728
2001-05-24,-494.21651748292857
2001-05-25,-516.812870304299
2001-05-29,-508.5865903020419
2001-05-30,-511.17347805182453
2001-05-31,-505.0061524914485
2001-06-01,-489.4030496818305
2001-06-04,-511.9305664811436
2001-06-05,-512.2800321119769
2001-06-06,-512.2101606107044
2001-06-07,-490.1533677887932
2001-06-08,-492.0590653184675
2001-06-11,-511.5135952776116
2001-06-12,-516.7762332725355
2001-06-13,-514.6021085347058
2001-06-14,-551.3840977106154
2001-06-15,-514.5991166932118
2001-06-18,-510.80924332134896
2001-06-19,-532.1985023686202
2001-06-20,-566.0670493609132
2001-06-21,-522.2761492463101
2001-06-22,-511.2241561525509
2001-06-25,-507.2329157934545
2001-06-26,-553.7169934147078
2001-06-27,-523.4789313129795
2001-06-28,-569.4981799138571
2001-06-29,-530.2152773271539
2001-07-02,-485.5208183700236
2001-07-03,-510.2316133043227
2001-07-05,-492.316978950193
2001-07-06,-501.93153712635427
2001-07-09,-499.35461287365405
2001-07-10,-566.3409790394281
2001-07-11,-550.1886606047995
2001-07-12,-502.4135627322549
2001-07-13,-531.8878404259846
2001-07-16,-528.5434043645884
2001-07-17,-539.1008448180096
2001-07-18,-542.8918404960979
2001-07-19,-520.2651519437431
2001-07-20,-516.1273916646352
2001-07-23,-544.6346901182557
2001-07-24,-593.8521362390668
2001-07-25,-555.7479549696748
2001-07-26,-503.6672285233585
2001-07-27,-504.450903284428
2001-07-30,-515.1222469206324
2001-07-31,-532.3025377000798
2001-08-01,-540.842002709351
2001-08-02,-484.31496368175794
2001-08-03,-488.50962469575785
2001-08-06,-489.0898620350285
2001-08-07,-493.1080235989292
2001-08-08,-488.67567612746683
2001-08-09,-491.6553804052655
2001-08-10,-487.4117409975476
