,0
2001-04-11,-3127.1744305971406
2001-04-12,-1989.063833369635
2001-04-16,-11258.81783435545
2001-04-17,-64143.03397488438
2001-04-18,-2049.7819214788287
2001-04-19,-1391.2957517889374
2001-04-20,-22563.847845568158
2001-04-23,-779.703997637175
2001-04-24,-1272.0427759674665
2001-04-25,-1464.3813590859447
2001-04-26,-4000.826323169419
2001-04-27,-3313.638947107167
2001-04-30,-11621.35951717287
2001-05-01,-15163.415973591385
2001-05-02,-2068.7903867780524
2001-05-03,-824.213270478629
2001-05-04,-680.963517226706
2001-05-07,-1222.1210497476864
2001-05-08,-962.0169674064052
2001-05-09,-823.235869024147
2001-05-10,-7061.339301375363
2001-05-11,-4215.955475058792
2001-05-14,-646.0562506985843
2001-05-15,-2140.208528756214
2001-05-16,-3189.0892087242573
2001-05-17,-2344.367849282839
2001-05-18,-2241.97392928355
2001-05-21,-2463.615613648651
2001-05-22,-1286.9991847948374
2001-05-23,-1009.2371638623849
2001-05-24,-960.7404665148354
2001-05-25,-639.3964979772807
2001-05-29,-746.7418750246128
2001-05-30,-1177.427474494585
2001-05-31,-2445.989464479507
2001-06-01,-965.4249847776363
2001-06-04,-1054.2251524018911
2001-06-05,-1779.378985862023
2001-06-06,-936.7693333360351
2001-06-07,-823.9158304870966
2001-06-08,-3522.5243553554983
2001-06-11,-1159.0260722209664
2001-06-12,-5180.337552333823
2001-06-13,-612.3279128506822
2001-06-14,-1815.5955054599854
2001-06-15,-1090.4760454745287
2001-06-18,-740.7878806483127
2001-06-19,-845.947430388675
2001-06-20,-1023.2390629362292
2001-06-21,-634.8246554194109
2001-06-22,-4705.035541128332
2001-06-25,-1080.7698437976755
2001-06-26,-696.554301966481
2001-06-27,-1290.9197485863883
2001-06-28,-1627.7575962284704
2001-06-29,-666.2935445132705
2001-07-02,-555.0106682480651
2001-07-03,-843.5714084454937
2001-07-05,-555.346610143687
2001-07-06,-584.6959872450611
2001-07-09,-606.1142747807288
2001-07-10,-922.4870066630831
2001-07-11,-726.6939822073657
2001-07-12,-1164.147750504089
2001-07-13,-1064.3469031601462
2001-07-16,-5014.077337813509
2001-07-17,-1655.0270602177495
2001-07-18,-1809.180961178817
2001-07-19,-534.2093064125148
2001-07-20,-645.0406073367255
2001-07-23,-1829.0883613899855
2001-07-24,-886.5132898955579
2001-07-25,-1288.718769598843
2001-07-26,-3520.479118737161
2001-07-27,-797.9168262457204
2001-07-30,-941.5954635875173
2001-07-31,-919.7339254348198
2001-08-01,-797.4620270101597
2001-08-02,-999.9513211546673
2001-08-03,-740.7370824914569
2001-08-06,-505.5362791175288
2001-08-07,-534.5959487265029
2001-08-08,-543.5868119614354
2001-08-09,-474.0092732832043
2001-08-10,-734.1088775347994
2001-08-13,-3347.715736430547
2001-08-14,-628.8208812681312
2001-08-15,-782.8478768244095
2001-08-16,-528.3165032815192
2001-08-17,-580.5720655809882
2001-08-20,-667.7384982146016
2001-08-21,-566.6179996155881
2001-08-22,-629.6471992740514
2001-08-23,-885.524180320164
2001-08-24,-514.806791483391
2001-08-27,-469.6190403831423
2001-08-28,-513.4317155220284
2001-08-29,-581.1733258182604
2001-08-30,-507.61319790122775
2001-08-31,-849.3328462847242
2001-09-04,-579.9182668852561
2001-09-05,-623.392668744707
2001-09-06,-509.63275844216184
2001-09-07,-547.5904522802305
2001-09-10,-2207.659256861552
2001-09-17,-1161.7616073844026
2001-09-18,-978.1318420274495
2001-09-19,-1012.8151441441844
2001-09-20,-1186.2716090986414
2001-09-21,-949.5504297825089
2001-09-24,-836.4943388918891
2001-09-25,-1416.3713145108586
2001-09-26,-1216.7378817134595
2001-09-27,-761.065028488425
2001-09-28,-770.5577876959234
2001-10-01,-926.9993969420099
2001-10-02,-957.2749491173515
2001-10-03,-639.2110244348089
2001-10-04,-660.035058393221
2001-10-05,-568.6899708562045
2001-10-08,-735.3133918678
2001-10-09,-786.3847272418375
2001-10-10,-776.4646428744425
2001-10-11,-579.3112564941935
2001-10-12,-722.6859412193406
2001-10-15,-599.6553962054485
2001-10-16,-1103.1210528450872
2001-10-17,-642.2970006410644
2001-10-18,-750.0621843895331
2001-10-19,-692.0036354189434
2001-10-22,-628.6068382422884
2001-10-23,-592.4088920714289
2001-10-24,-554.7262932536028
2001-10-25,-554.2708870625497
2001-10-26,-576.8930210369062
2001-10-29,-667.2830572877874
2001-10-30,-581.4707481551696
2001-10-31,-600.7769150669212
2001-11-01,-590.7113871818384
2001-11-02,-560.5344812581603
2001-11-05,-556.704560866013
2001-11-06,-621.066653048596
2001-11-07,-582.1535216783354
2001-11-08,-552.1396448924934
2001-11-09,-503.2949425292617
2001-11-12,-532.3423707968944
2001-11-13,-629.9181981724375
2001-11-14,-626.8277809614017
2001-11-15,-545.0013040124027
2001-11-16,-545.8173798416153
2001-11-19,-541.6706904796655
2001-11-20,-482.56431372651036
2001-11-21,-426.03012217924845
2001-11-23,-501.24374556634046
2001-11-26,-451.1241420899236
2001-11-27,-558.8002082666817
2001-11-28,-511.5789187875182
2001-11-29,-492.65769115028877
2001-11-30,-429.66603711104005
2001-12-03,-473.8087647873074
2001-12-04,-547.0113482885221
2001-12-05,-564.1488976141422
2001-12-06,-1178.1944572419998
2001-12-07,-700.1327504693222
2001-12-10,-602.3398561878475
2001-12-11,-549.7190994468504
2001-12-12,-520.5694880733538
2001-12-13,-612.006287099246
2001-12-14,-534.8482268730095
2001-12-17,-510.31061858362034
2001-12-18,-528.7243648117596
2001-12-19,-522.6296448777961
2001-12-20,-591.0650339651432
2001-12-21,-419.5598793235041
2001-12-24,-447.3763181300354
2001-12-26,-433.6839569832779
2001-12-27,-429.6176850069844
2001-12-28,-411.7341689188254
2001-12-31,-480.85713102604285
2002-01-02,-502.1529184738205
2002-01-03,-490.68938965015343
2002-01-04,-457.1830412151113
2002-01-07,-488.9100614544746
2002-01-08,-447.10148475460574
2002-01-09,-526.8936711039003
2002-01-10,-515.5644975984262
2002-01-11,-464.3056862100726
2002-01-14,-544.3199446230097
2002-01-15,-483.7373082180062
2002-01-16,-531.963078192836
2002-01-17,-448.0678825584762
2002-01-18,-607.8068762570172
2002-01-22,-538.2359911605599
2002-01-23,-578.4123520150019
2002-01-24,-507.7101201973286
2002-01-25,-494.36143464529016
2002-01-28,-755.2959505855614
2002-01-29,-538.3478113860318
2002-01-30,-565.5978726063443
2002-01-31,-563.2842441689882
2002-02-01,-553.9228487724149
2002-02-04,-581.7903547244726
2002-02-05,-674.8451176678244
2002-02-06,-545.8189296314724
2002-02-07,-526.7867897209317
2002-02-08,-499.3474952192055
2002-02-11,-472.5022481525843
2002-02-12,-529.3371206048348
2002-02-13,-507.12569674224517
2002-02-14,-528.0695320071384
2002-02-15,-543.8007086664027
2002-02-19,-500.01269639333077
2002-02-20,-530.2298870918067
2002-02-21,-496.27498033376935
2002-02-22,-567.0553410849313
2002-02-25,-502.3623071229505
2002-02-26,-547.6969740688671
2002-02-27,-536.1215683368155
2002-02-28,-553.3437483538163
2002-03-01,-631.0212719659471
2002-03-04,-562.3774065648543
2002-03-05,-522.93926063525
2002-03-06,-526.8377634214002
2002-03-07,-514.6936106738806
2002-03-08,-461.4482891318752
2002-03-11,-464.4570391717367
2002-03-12,-430.17224159296075
2002-03-13,-460.03060096019067
2002-03-14,-516.453280201003
2002-03-15,-447.2004347670044
2002-03-18,-482.63753771652944
2002-03-19,-570.9956046008691
2002-03-20,-467.80121629410394
2002-03-21,-446.2497939436073
2002-03-22,-453.5359022485648
2002-03-25,-475.7314252998932
2002-03-26,-489.50213806779254
2002-03-27,-431.05960420770174
2002-03-28,-447.3476107790205
2002-04-01,-437.31120752552266
2002-04-02,-432.124364519227
2002-04-03,-530.2215470170015
2002-04-04,-470.94398433335834
2002-04-05,-495.1477051051278
2002-04-08,-472.28962861512673
2002-04-09,-499.2008367171384
2002-04-10,-466.91575202180456
2002-04-11,-463.24777099760746
2002-04-12,-465.47874660474054
2002-04-15,-558.0799559388555
2002-04-16,-475.8785738611923
2002-04-17,-515.3449545591624
2002-04-18,-491.6251407577793
2002-04-19,-460.1156654337069
2002-04-22,-484.5164119740814
2002-04-23,-607.8388924972069
2002-04-24,-591.2491954072171
2002-04-25,-545.1255568820848
2002-04-26,-549.5211326033203
2002-04-29,-520.9267164898274
2002-04-30,-473.24675865824247
2002-05-01,-466.3193690863336
2002-05-02,-457.2802744951838
2002-05-03,-476.7077921735627
2002-05-06,-456.3345411475149
2002-05-07,-577.0646922738172
2002-05-08,-469.86115892334345
2002-05-09,-487.1244370975746
2002-05-10,-546.0522411866522
2002-05-13,-489.5953864566181
2002-05-14,-547.2664647228023
2002-05-15,-557.8294987447849
2002-05-16,-463.14477201800673
2002-05-17,-428.488052071433
2002-05-20,-442.9166193537269
2002-05-21,-473.20766086386914
2002-05-22,-503.09842013636217
2002-05-23,-426.42674954066985
2002-05-24,-410.92077169676224
2002-05-28,-445.78558967170875
2002-05-29,-476.4582241198276
2002-05-30,-480.97174467317564
2002-05-31,-529.6829899856848
2002-06-03,-438.9392457562175
2002-06-04,-481.1371015343814
2002-06-05,-462.42568650669426
2002-06-06,-661.7243281589506
2002-06-07,-511.8641955728764
2002-06-10,-583.4378734202942
2002-06-11,-695.9785392948281
2002-06-12,-602.8187488975843
2002-06-13,-465.48668242244696
2002-06-14,-493.82970995631274
2002-06-17,-465.1656218185828
2002-06-18,-491.46993228095664
2002-06-19,-514.6501152206653
2002-06-20,-598.3775349406062
2002-06-21,-485.5489734918457
2002-06-24,-604.2764913203916
2002-06-25,-617.2162487015146
2002-06-26,-628.5415891495766
2002-06-27,-664.0330007653615
2002-06-28,-608.6708921027559
2002-07-01,-571.0470356219064
2002-07-02,-534.3302091933756
2002-07-03,-476.95351701095456
2002-07-05,-508.17526571210306
2002-07-08,-540.4858777372594
2002-07-09,-576.5689011284475
2002-07-10,-626.3858996096819
2002-07-11,-592.6604176012086
2002-07-12,-657.6373299563235
2002-07-15,-636.5274331814967
2002-07-16,-1105.9836466195943
2002-07-17,-1103.003726681436
2002-07-18,-957.7182220104395
2002-07-19,-964.7085086519893
2002-07-22,-1147.2677441376559
2002-07-23,-1319.8930176351755
2002-07-24,-1705.9509550218233
2002-07-25,-833.3508771148893
2002-07-26,-1093.4534409690398
2002-07-29,-667.98017551867
2002-07-30,-699.4371037355638
2002-07-31,-811.0781444064226
2002-08-01,-589.2785344615997
2002-08-02,-637.3577920005716
2002-08-05,-692.8866844196232
2002-08-06,-798.1422694900816
2002-08-07,-688.5483424356235
2002-08-08,-515.0867896493844
2002-08-09,-495.65223919472646
2002-08-12,-579.4231855968613
2002-08-13,-595.5349984726988
2002-08-14,-572.9325668281631
2002-08-15,-520.9304693701396
2002-08-16,-540.3979737651637
2002-08-19,-511.78256976622436
2002-08-20,-528.5620781100863
2002-08-21,-735.7253411309272
2002-08-22,-521.8887157216886
2002-08-23,-465.8056031409244
2002-08-26,-491.29030774290754
2002-08-27,-473.9646092332232
2002-08-28,-479.8493206277576
2002-08-29,-442.3586593417476
2002-08-30,-523.0604624311817
2002-09-03,-533.8850494831829
2002-09-04,-585.7719401472567
2002-09-05,-495.00375946853353
2002-09-06,-495.7504063382007
2002-09-09,-516.2622715948576
2002-09-10,-481.94571822540865
2002-09-11,-516.1819101769644
2002-09-12,-515.1166618382467
2002-09-13,-584.0827559637013
2002-09-16,-588.3518454016933
2002-09-17,-598.9450106793499
2002-09-18,-658.0639058365734
2002-09-19,-577.0210452848248
2002-09-20,-641.292305945831
2002-09-23,-651.2034463237725
2002-09-24,-683.4233488338841
2002-09-25,-577.4889535484358
2002-09-26,-573.3576773703014
2002-09-27,-560.3101921960844
2002-09-30,-569.2553695194483
2002-10-01,-784.4559808924068
2002-10-02,-695.4474240918038
2002-10-03,-657.9306091598903
2002-10-04,-664.4428476290605
2002-10-07,-894.3174813709247
2002-10-08,-784.2561380278078
2002-10-09,-1081.8733045139277
2002-10-10,-614.5095111509673
2002-10-11,-571.1373362126693
2002-10-14,-800.4548137055896
2002-10-15,-678.4242045193988
2002-10-16,-1276.9836439571818
2002-10-17,-699.3499930140176
2002-10-18,-629.6074897375986
2002-10-21,-650.6442394474191
2002-10-22,-611.9685953157748
2002-10-23,-703.3731439862311
2002-10-24,-988.3942593350297
2002-10-25,-642.8519232076842
2002-10-28,-627.4213109341817
2002-10-29,-740.3407110908967
2002-10-30,-779.4853418897148
2002-10-31,-527.8243839394679
2002-11-01,-585.877832107624
2002-11-04,-569.2371683057924
2002-11-05,-576.2989322773062
2002-11-06,-524.8438494677957
2002-11-07,-795.528844349627
2002-11-08,-525.1117531445684
2002-11-11,-624.8873548792577
2002-11-12,-583.9499370384422
2002-11-13,-608.0171406589064
2002-11-14,-602.6088468048869
2002-11-15,-515.3738791147341
2002-11-18,-551.7180841001766
2002-11-19,-535.6155027512864
2002-11-20,-620.5660176836975
2002-11-21,-534.3047626533876
2002-11-22,-561.635573703858
2002-11-25,-487.6097012283077
2002-11-26,-495.27096199624054
2002-11-27,-452.703206079129
2002-11-29,-502.31783287969915
2002-12-02,-503.3541601618324
2002-12-03,-479.5935217009438
2002-12-04,-440.83712336368956
2002-12-05,-457.0373734518492
2002-12-06,-459.3685893560983
2002-12-09,-496.9248938400723
2002-12-10,-509.3566594089275
2002-12-11,-494.38836645519535
2002-12-12,-460.5691715158862
2002-12-13,-454.89473911918395
2002-12-16,-460.45990864845743
2002-12-17,-519.5592507868502
