,0
2001-04-11,-504.54825680209785
2001-04-12,-489.6439263741772
2001-04-16,-564.5673442608942
2001-04-17,-636.7864081195903
2001-04-18,-607.4066378349931
2001-04-19,-534.0764731798647
2001-04-20,-506.70445186579633
2001-04-23,-522.389866808735
2001-04-24,-516.1318050255073
2001-04-25,-552.3950903782986
2001-04-26,-501.30529661391984
2001-04-27,-519.6914269040918
2001-04-30,-534.9887401769075
2001-05-01,-565.9678622748252
2001-05-02,-484.6215628927676
2001-05-03,-493.07622555888724
2001-05-04,-469.8788642191487
2001-05-07,-474.5150708717838
2001-05-08,-466.44466035937955
2001-05-09,-480.0329197264887
2001-05-10,-477.15454381180894
2001-05-11,-469.994327025512
2001-05-14,-472.5800889324379
2001-05-15,-492.1257901993404
2001-05-16,-504.39249500386677
2001-05-17,-472.19761049032974
2001-05-18,-494.5082134478922
2001-05-21,-475.2384121126609
2001-05-22,-470.6965370286592
2001-05-23,-473.29768802384126
2001-05-24,-460.0053340261099
2001-05-25,-471.2216932313698
2001-05-29,-463.08064695860776
2001-05-30,-480.6886251653551
2001-05-31,-475.89134884722677
2001-06-01,-449.9915920627086
2001-06-04,-483.81716368383707
2001-06-05,-471.3977225206204
2001-06-06,-476.54544590839953
2001-06-07,-454.07376632509755
2001-06-08,-452.3255641512515
2001-06-11,-483.01268930484997
2001-06-12,-489.3613062986824
2001-06-13,-482.6115209363361
2001-06-14,-543.6420110273762
2001-06-15,-479.8692376851163
2001-06-18,-486.8768584770512
2001-06-19,-513.1196038453988
2001-06-20,-539.1084448890243
2001-06-21,-493.23989028265635
2001-06-22,-473.9364031964504
2001-06-25,-479.7050918701717
2001-06-26,-520.0616828859587
2001-06-27,-496.0556531896981
2001-06-28,-546.5913354177591
2001-06-29,-496.69014399587485
2001-07-02,-453.19166432656203
2001-07-03,-476.982693933691
2001-07-05,-460.1393831845142
2001-07-06,-467.7141413770354
2001-07-09,-476.206446481485
2001-07-10,-553.1033751499422
2001-07-11,-528.1397051804702
2001-07-12,-472.39143818502305
2001-07-13,-514.4395183389361
2001-07-16,-522.575949551213
2001-07-17,-515.9720960445745
2001-07-18,-521.256689156441
2001-07-19,-483.6580038205865
2001-07-20,-479.9160416279682
2001-07-23,-506.93158776136113
2001-07-24,-575.0155288789701
2001-07-25,-540.4375003116176
2001-07-26,-482.59645055292765
2001-07-27,-480.14815609643387
2001-07-30,-503.29000224753827
2001-07-31,-502.19099958976113
2001-08-01,-523.8363972146159
2001-08-02,-449.1956348006377
2001-08-03,-449.23811582557397
2001-08-06,-452.96521531979215
2001-08-07,-459.23317431121296
2001-08-08,-457.7158706347331
2001-08-09,-447.7918099276942
2001-08-10,-454.922988913254
2001-08-13,-455.4128130763306
2001-08-14,-489.63467294578584
2001-08-15,-486.8289994874248
2001-08-16,-465.11353866288573
2001-08-17,-483.01407250389894
2001-08-20,-470.5473628592488
2001-08-21,-473.01880857298704
2001-08-22,-476.0407575650655
2001-08-23,-472.68706701852767
2001-08-24,-456.796224785807
2001-08-27,-443.3155424306755
2001-08-28,-462.86237938148923
2001-08-29,-472.70311478043857
2001-08-30,-449.04245008246204
2001-08-31,-505.3595440427657
2001-09-04,-474.5607020383756
2001-09-05,-511.09036439285023
2001-09-06,-479.63604671360565
