,0
2002-01-02,-495.1103238809583
2002-01-03,-466.8913153429004
2002-01-04,-427.5792394292058
2002-01-07,-443.1240494261888
2002-01-08,-422.88652917519244
2002-01-09,-480.40990390163495
2002-01-10,-438.36756885310064
2002-01-11,-430.32789632153157
2002-01-14,-465.11291116404715
2002-01-15,-448.7073738821648
2002-01-16,-459.5405009162803
2002-01-17,-421.9179050859691
2002-01-18,-511.01169992416567
2002-01-22,-487.9266647347477
2002-01-23,-504.13057711699275
2002-01-24,-473.9916633643196
2002-01-25,-455.6548348844871
2002-01-28,-578.7590838558006
2002-01-29,-471.418761018413
2002-01-30,-488.1890312172923
2002-01-31,-492.3375157458659
2002-02-01,-477.2900621424608
2002-02-04,-499.8739801164781
2002-02-05,-552.0951814723039
2002-02-06,-497.8545537066417
2002-02-07,-473.2736506352177
2002-02-08,-476.66994295754887
2002-02-11,-435.1666469064545
2002-02-12,-459.4568068833263
2002-02-13,-455.38526996195895
2002-02-14,-477.93511214396216
2002-02-15,-472.3998653948561
2002-02-19,-473.7919578492921
2002-02-20,-464.32257001178357
2002-02-21,-464.4882213957939
2002-02-22,-483.7587886817138
2002-02-25,-454.5177012532613
2002-02-26,-477.76990688742444
2002-02-27,-497.53897270370607
2002-02-28,-518.5021623962924
2002-03-01,-553.3409979622727
2002-03-04,-493.5389318876433
2002-03-05,-441.08031992049007
2002-03-06,-458.83069341113037
2002-03-07,-473.95116092779244
2002-03-08,-443.1908768194442
2002-03-11,-424.14747117011075
2002-03-12,-411.1459496007846
2002-03-13,-434.2054186726342
2002-03-14,-475.5636920851874
2002-03-15,-427.1123003700295
2002-03-18,-432.26039795684216
2002-03-19,-466.491737439089
2002-03-20,-425.94433140493146
2002-03-21,-413.19997298275985
2002-03-22,-403.1402417515175
2002-03-25,-417.68560545215144
2002-03-26,-450.7478244234181
2002-03-27,-409.9948556877231
2002-03-28,-404.6430936260356
2002-04-01,-411.30006068100954
2002-04-02,-403.35303830298807
2002-04-03,-484.9737416105871
2002-04-04,-433.53103637153316
2002-04-05,-434.8170997686265
2002-04-08,-445.38743651528
2002-04-09,-452.28331958290744
2002-04-10,-445.50949914399644
2002-04-11,-434.65754013942393
2002-04-12,-438.5080356871305
2002-04-15,-468.01866962713166
2002-04-16,-467.0655819987994
2002-04-17,-485.3263824624945
2002-04-18,-463.57993805423325
2002-04-19,-446.42985910326377
2002-04-22,-475.3536424683453
2002-04-23,-522.5575569867054
2002-04-24,-495.84446428741694
2002-04-25,-546.5577352344396
2002-04-26,-499.3560665857718
2002-04-29,-482.62658388005235
2002-04-30,-441.73353161129654
2002-05-01,-469.7892959891668
2002-05-02,-433.5553028491007
2002-05-03,-447.48789684478925
2002-05-06,-451.29893913061505
2002-05-07,-561.752408774757
2002-05-08,-438.3727003552114
2002-05-09,-458.1328138281359
2002-05-10,-479.62121518285727
2002-05-13,-459.62569145219334
2002-05-14,-543.3699141304376
2002-05-15,-520.8522673289133
2002-05-16,-434.0475728396535
2002-05-17,-422.881303990121
2002-05-20,-439.1320782056672
2002-05-21,-443.95576901452256
2002-05-22,-445.2286341333231
2002-05-23,-403.5999737212336
2002-05-24,-396.16036196268936
2002-05-28,-419.5199477816666
2002-05-29,-435.9940090555133
2002-05-30,-440.8902946062005
2002-05-31,-486.23016683933406
2002-06-03,-422.0602611902344
2002-06-04,-441.6086341841596
2002-06-05,-445.2057400983728
2002-06-06,-603.914845989386
2002-06-07,-456.10359175114945
2002-06-10,-487.2203780109637
2002-06-11,-632.8566137716052
2002-06-12,-449.2420763042866
2002-06-13,-465.0090365809259
2002-06-14,-487.2181094654999
2002-06-17,-447.6036148963715
2002-06-18,-497.6197546393922
2002-06-19,-482.5540888956628
2002-06-20,-553.9291148059503
2002-06-21,-482.1553449836075
2002-06-24,-559.0060971721346
2002-06-25,-584.069865391215
2002-06-26,-551.8005927863425
2002-06-27,-646.7186236158145
2002-06-28,-571.6956039330903
2002-07-01,-534.5626109714655
2002-07-02,-511.57583896878896
2002-07-03,-465.4675165491858
2002-07-05,-470.4064746508056
2002-07-08,-519.2837854342512
2002-07-09,-553.3293693350174
2002-07-10,-612.6033723858667
2002-07-11,-537.146753785602
2002-07-12,-521.0576314200193
2002-07-15,-603.5245410055065
2002-07-16,-998.7288330072986
2002-07-17,-874.3108078359231
2002-07-18,-693.2334475636735
2002-07-19,-684.7794809947422
2002-07-22,-821.9923170801549
2002-07-23,-861.0603129321962
2002-07-24,-925.9389179760474
2002-07-25,-642.0727570099933
2002-07-26,-694.3572012634692
2002-07-29,-599.2396797371782
2002-07-30,-555.7884453077165
2002-07-31,-651.4866871476908
2002-08-01,-522.1557244781078
2002-08-02,-571.7256671280555
2002-08-05,-554.624458622796
2002-08-06,-635.623271244948
2002-08-07,-650.4358139551473
2002-08-08,-494.27108266574277
2002-08-09,-483.4572934957161
2002-08-12,-550.0121284260877
2002-08-13,-550.1657778699425
2002-08-14,-529.5784978293309
2002-08-15,-509.8852748696798
2002-08-16,-516.3086889492412
2002-08-19,-496.75155777247636
2002-08-20,-508.59973603227604
2002-08-21,-710.9328919026368
2002-08-22,-518.0046533090258
2002-08-23,-467.28700815950384
2002-08-26,-490.69321077120316
2002-08-27,-477.3777076452478
2002-08-28,-479.68864135110124
2002-08-29,-458.51317427124036
2002-08-30,-508.5360744594234
2002-09-03,-503.61740707530396
2002-09-04,-547.6801859795551
2002-09-05,-484.6255873582892
2002-09-06,-472.6822710684687
2002-09-09,-484.1706415533738
2002-09-10,-454.7759859447666
2002-09-11,-479.8491636545215
2002-09-12,-504.17525495344177
2002-09-13,-527.9531312434402
2002-09-16,-532.5650542351495
2002-09-17,-502.5413703038422
2002-09-18,-629.2367911074605
2002-09-19,-537.3887502105046
2002-09-20,-550.6562659359456
2002-09-23,-552.7632948271153
2002-09-24,-577.2879055072353
2002-09-25,-535.7237722015772
2002-09-26,-544.4846333076499
2002-09-27,-514.5189618754796
2002-09-30,-555.2852302857782
2002-10-01,-664.5361629754518
2002-10-02,-606.1060976158525
2002-10-03,-574.1781832316659
2002-10-04,-575.1211598833047
2002-10-07,-668.6017027017081
2002-10-08,-603.7992148709272
2002-10-09,-732.310814557109
2002-10-10,-606.2971804264598
2002-10-11,-526.0796280535886
2002-10-14,-716.8377573837126
2002-10-15,-595.2584961344849
2002-10-16,-731.3971009874934
2002-10-17,-582.6624442427092
2002-10-18,-565.4752828540743
