,0
2002-01-02,-480.9324576718419
2002-01-03,-474.6369310541677
2002-01-04,-428.8477588116047
2002-01-07,-454.8488236809511
2002-01-08,-433.6769868138731
2002-01-09,-467.8384866837022
2002-01-10,-449.0275965233302
2002-01-11,-439.16113044215103
2002-01-14,-471.9140006136874
2002-01-15,-458.2800793678159
2002-01-16,-458.2750814278085
2002-01-17,-418.5205537020281
2002-01-18,-490.56101166914715
2002-01-22,-483.1289066700856
2002-01-23,-488.8717433664296
2002-01-24,-472.74993784032876
2002-01-25,-450.918462918586
2002-01-28,-583.4286494966212
2002-01-29,-470.7192590453889
2002-01-30,-474.5254419895228
2002-01-31,-477.866263220846
2002-02-01,-487.9057386108639
2002-02-04,-503.2452175736796
2002-02-05,-532.8547932415502
2002-02-06,-495.77100663906674
2002-02-07,-468.13849871158453
2002-02-08,-470.11465825637094
2002-02-11,-427.07146362709636
2002-02-12,-461.1500031989291
2002-02-13,-436.7640078463638
2002-02-14,-461.98286377615256
2002-02-15,-444.28965482895586
2002-02-19,-468.8136434502318
2002-02-20,-477.5389531881532
2002-02-21,-464.6753797699628
2002-02-22,-480.1501254726326
2002-02-25,-458.39793707266625
2002-02-26,-474.58836796957377
2002-02-27,-476.1111968268361
2002-02-28,-509.75972379571056
2002-03-01,-583.0014881647736
2002-03-04,-511.3769905998393
2002-03-05,-453.3949126130776
2002-03-06,-459.6362057409627
2002-03-07,-458.00577770926486
2002-03-08,-445.63635500399636
2002-03-11,-439.13627970552443
2002-03-12,-415.0261300310941
2002-03-13,-422.28638560132543
2002-03-14,-470.1196199502384
2002-03-15,-422.3667129432525
2002-03-18,-428.66179307195785
2002-03-19,-459.85116771658636
2002-03-20,-442.0597259448106
2002-03-21,-420.49328991175196
2002-03-22,-402.5623023929043
2002-03-25,-424.4927777247385
2002-03-26,-441.01145792155603
2002-03-27,-418.3057640259758
2002-03-28,-405.39945422824593
2002-04-01,-422.39282512680745
2002-04-02,-413.0051500532852
2002-04-03,-489.1342483846492
2002-04-04,-442.0993457859282
2002-04-05,-440.92842444941175
2002-04-08,-444.06922534121907
2002-04-09,-456.3545499780836
2002-04-10,-449.05084393399386
2002-04-11,-450.40961818917833
2002-04-12,-453.3265849522852
2002-04-15,-477.30216958182456
2002-04-16,-496.72583881222766
2002-04-17,-504.0131707015563
2002-04-18,-453.152950054048
2002-04-19,-454.6063034541431
2002-04-22,-471.1371758618475
2002-04-23,-510.4925592448444
2002-04-24,-479.50477579158496
2002-04-25,-487.58381205785844
2002-04-26,-482.5368903443686
2002-04-29,-474.70480958359633
2002-04-30,-447.5134710239055
2002-05-01,-480.43749531905416
2002-05-02,-435.23289872887506
2002-05-03,-483.5196526575636
2002-05-06,-451.50609951638114
2002-05-07,-557.9827484024656
2002-05-08,-433.600408672983
2002-05-09,-444.7699194479723
2002-05-10,-462.7112178550481
2002-05-13,-460.0133511191085
2002-05-14,-514.1869362446566
2002-05-15,-524.8710808843059
2002-05-16,-434.56262589307903
2002-05-17,-422.62605022454625
2002-05-20,-428.6403823617699
2002-05-21,-440.0035545760759
2002-05-22,-444.46073630066803
2002-05-23,-411.5393629631362
2002-05-24,-395.7927357648372
2002-05-28,-423.16964363489234
2002-05-29,-440.178988119644
2002-05-30,-436.02042533964567
2002-05-31,-493.1240647207626
2002-06-03,-420.9840676790942
2002-06-04,-443.582378943261
2002-06-05,-453.1370436821069
2002-06-06,-573.6987598852061
2002-06-07,-456.66554673518095
2002-06-10,-480.42732623016445
2002-06-11,-595.9759085064713
2002-06-12,-440.93607899686845
2002-06-13,-464.10265178391023
2002-06-14,-485.67842518479057
2002-06-17,-440.42719263049906
2002-06-18,-472.9428099056603
2002-06-19,-478.60939284494646
2002-06-20,-563.8658108226373
2002-06-21,-481.4192779654377
2002-06-24,-552.8942965084642
2002-06-25,-577.5327281588914
2002-06-26,-559.0321068774208
2002-06-27,-631.0154393184413
2002-06-28,-550.5031270069634
2002-07-01,-540.5009304191324
2002-07-02,-513.8861681537162
2002-07-03,-469.47505029479373
2002-07-05,-465.42498644841424
2002-07-08,-511.9413595255494
2002-07-09,-559.628920449838
2002-07-10,-627.6620837890005
2002-07-11,-551.3175064123458
2002-07-12,-524.4458566870907
2002-07-15,-603.5085731898146
2002-07-16,-932.4224854052984
2002-07-17,-852.030325357866
2002-07-18,-719.6775391941103
2002-07-19,-722.4218838459543
2002-07-22,-855.5979543370679
2002-07-23,-859.7359975868051
2002-07-24,-844.2538969553545
2002-07-25,-610.9976936244724
2002-07-26,-666.5563462339433
2002-07-29,-611.6335529925973
2002-07-30,-573.8244717905436
2002-07-31,-653.3802583759883
2002-08-01,-529.3377422851511
2002-08-02,-567.038525687866
2002-08-05,-557.0869116156132
2002-08-06,-639.1799804761172
2002-08-07,-676.270254270297
2002-08-08,-493.7329488613175
2002-08-09,-485.2392052631813
2002-08-12,-540.2866724753644
2002-08-13,-584.8744407437546
2002-08-14,-548.1749288008996
2002-08-15,-517.0592598220103
2002-08-16,-506.66422440001446
2002-08-19,-497.8529481287619
2002-08-20,-507.9862157873132
2002-08-21,-594.0890916387201
