,0
2001-04-11,-504.9153474842741
2001-04-12,-488.7670209956152
2001-04-16,-586.9016979245546
2001-04-17,-660.3254167949938
2001-04-18,-642.7091529762571
2001-04-19,-546.0855569435864
2001-04-20,-505.1265266238945
2001-04-23,-533.1051200213008
2001-04-24,-521.8038692643192
2001-04-25,-580.3875196422445
2001-04-26,-501.76947155399
2001-04-27,-527.6530246483628
2001-04-30,-548.5908879258698
2001-05-01,-590.6755508248966
2001-05-02,-479.93462339159015
2001-05-03,-490.8722252375529
2001-05-04,-462.049796179636
2001-05-07,-467.25593781952205
2001-05-08,-458.7255681559423
2001-05-09,-474.5152769366283
2001-05-10,-469.4164840095496
2001-05-11,-459.7808000190069
2001-05-14,-463.5534994421839
2001-05-15,-487.12853293971045
2001-05-16,-507.16278537085935
2001-05-17,-465.79343654903107
2001-05-18,-495.33444737240023
2001-05-21,-467.628631304655
2001-05-22,-465.13934303960644
2001-05-23,-466.8655364558176
2001-05-24,-452.403938539249
2001-05-25,-463.5666177952121
2001-05-29,-452.74090683681146
2001-05-30,-481.54692712925544
2001-05-31,-470.55154518762924
2001-06-01,-436.35699513967955
2001-06-04,-478.63237300359924
2001-06-05,-466.87813065987893
2001-06-06,-473.4591733124859
2001-06-07,-443.2201415883435
2001-06-08,-440.06123392248463
2001-06-11,-480.6859522444455
2001-06-12,-488.14689333002684
2001-06-13,-473.5321958025872
2001-06-14,-564.1429476366474
2001-06-15,-476.8920709281192
2001-06-18,-479.8068188432353
2001-06-19,-518.1581570704747
2001-06-20,-551.5682628899515
2001-06-21,-493.3910531876114
2001-06-22,-470.43565781373525
2001-06-25,-474.01747667580355
2001-06-26,-528.2282729972175
2001-06-27,-497.80055770501207
2001-06-28,-567.2447842659094
2001-06-29,-495.32260621848104
2001-07-02,-443.39356194647485
2001-07-03,-471.87914512099525
2001-07-05,-448.3878838752727
2001-07-06,-462.5193230719867
2001-07-09,-473.2216201462825
2001-07-10,-561.3759474093209
2001-07-11,-529.9597634563066
2001-07-12,-472.4578162299092
2001-07-13,-513.3224991854215
2001-07-16,-526.2346374990237
2001-07-17,-522.6467501915562
2001-07-18,-530.5400273645442
2001-07-19,-481.3070291536586
2001-07-20,-481.40449103617664
2001-07-23,-500.7222252002354
2001-07-24,-593.0388028079842
2001-07-25,-556.5413197709186
2001-07-26,-479.3085323571004
2001-07-27,-477.05670020027947
2001-07-30,-507.0821205201359
2001-07-31,-514.5888926003408
2001-08-01,-542.2411180731887
2001-08-02,-439.2489500069955
2001-08-03,-439.0946938486541
2001-08-06,-444.0874747215373
2001-08-07,-450.68714346147516
2001-08-08,-452.6746486907143
2001-08-09,-436.78010381042554
2001-08-10,-447.01188151882405
2001-08-13,-446.67619477598237
2001-08-14,-490.97469714120655
2001-08-15,-483.7580320478391
2001-08-16,-453.3779316197353
2001-08-17,-482.57894709621706
2001-08-20,-464.8295391203838
2001-08-21,-471.6061950377976
2001-08-22,-476.50678167239005
2001-08-23,-464.16225561242857
2001-08-24,-448.0931192643186
2001-08-27,-431.932085866454
2001-08-28,-455.68246660112067
2001-08-29,-468.75726831630243
2001-08-30,-440.2968211945242
2001-08-31,-504.85992321369577
2001-09-04,-473.79923165721766
2001-09-05,-517.6939644131746
2001-09-06,-477.5252673400627
2001-09-07,-491.64639357827605
2001-09-10,-1161.1433405049343
2001-09-17,-650.4424379960647
2001-09-18,-625.5480528080965
2001-09-19,-702.109586262766
2001-09-20,-746.7530080772801
2001-09-21,-666.0055136528167
2001-09-24,-571.2030731746761
2001-09-25,-872.8677049432365
2001-09-26,-605.7385672581581
2001-09-27,-562.3141775969561
2001-09-28,-505.30058727502825
2001-10-01,-557.2943905870662
2001-10-02,-622.5662257901724
2001-10-03,-500.4456896624701
2001-10-04,-557.927480390668
2001-10-05,-480.5664104924431
2001-10-08,-543.8498422854111
2001-10-09,-590.5861364289415
2001-10-10,-617.6909952134389
2001-10-11,-501.99767987902874
2001-10-12,-476.6125876022137
2001-10-15,-493.9500117089939
2001-10-16,-583.3736247849035
2001-10-17,-536.7289828847795
2001-10-18,-515.8972819584167
2001-10-19,-515.4650566504819
2001-10-22,-517.0960634136419
2001-10-23,-515.5239151658739
2001-10-24,-499.62442277837454
2001-10-25,-475.5237871064022
2001-10-26,-486.9589019751658
2001-10-29,-570.5130577734519
2001-10-30,-497.7456673586686
2001-10-31,-501.6698144652491
2001-11-01,-529.4774261333218
2001-11-02,-479.4178273914709
2001-11-05,-494.10667410839653
2001-11-06,-518.972605321374
2001-11-07,-493.25822856273516
2001-11-08,-459.1207883588793
2001-11-09,-445.3360328792621
2001-11-12,-474.6723035152899
2001-11-13,-562.2078502117436
2001-11-14,-512.4702287460027
2001-11-15,-475.07220451061727
2001-11-16,-479.96924792130204
2001-11-19,-464.2072514551601
2001-11-20,-445.75986579087714
2001-11-21,-422.7918099881809
2001-11-23,-466.6433012352168
2001-11-26,-434.68138238874417
2001-11-27,-478.4514381819367
2001-11-28,-451.5816690058852
2001-11-29,-457.1052009796829
2001-11-30,-428.9014693779958
2001-12-03,-452.4206842486419
2001-12-04,-484.05446782179206
2001-12-05,-477.2822084311278
2001-12-06,-753.6738241554577
2001-12-07,-502.5419612455099
2001-12-10,-516.2144325857025
2001-12-11,-487.58670396386793
2001-12-12,-467.73361206458947
2001-12-13,-467.3363406629303
2001-12-14,-503.4488165215703
2001-12-17,-464.32169422337734
2001-12-18,-478.9865363885807
2001-12-19,-474.26575405469566
2001-12-20,-472.7171565239215
2001-12-21,-412.63383010546784
2001-12-24,-421.8298468624682
2001-12-26,-428.04622678098144
2001-12-27,-421.79804867392625
2001-12-28,-407.2163112615722
2001-12-31,-443.9329756922997
2002-01-02,-469.421855613137
2002-01-03,-460.6422439462135
2002-01-04,-427.7292818557724
2002-01-07,-442.59626772203956
2002-01-08,-433.06458897313166
2002-01-09,-466.6976657448023
2002-01-10,-453.1652203490093
2002-01-11,-435.98703868587427
2002-01-14,-463.39115499791745
2002-01-15,-449.08007210326866
2002-01-16,-475.1533202825026
2002-01-17,-435.8461185489823
2002-01-18,-489.9280465912485
2002-01-22,-484.69594982416277
2002-01-23,-507.31229262593956
2002-01-24,-460.06115862533073
2002-01-25,-462.5737405597686
2002-01-28,-589.5461817489822
2002-01-29,-489.01157785444525
2002-01-30,-486.4334623277669
2002-01-31,-500.6900514341342
2002-02-01,-488.51394587837416
2002-02-04,-547.9900190866847
2002-02-05,-575.0121202279065
2002-02-06,-493.72885890327825
2002-02-07,-479.7118611159712
2002-02-08,-478.04971271918146
2002-02-11,-443.00413470379124
2002-02-12,-471.91717601297916
2002-02-13,-455.82683131108024
2002-02-14,-493.8158739142351
2002-02-15,-495.22571274161294
2002-02-19,-468.9018160353129
2002-02-20,-464.7897660398343
2002-02-21,-461.97032146099855
2002-02-22,-506.64443369331184
2002-02-25,-464.65515475723544
2002-02-26,-476.13204405339275
2002-02-27,-483.6342188709535
2002-02-28,-505.74437786438057
2002-03-01,-541.9658250371867
2002-03-04,-509.7979048079031
2002-03-05,-451.18190206615094
2002-03-06,-469.45263579244084
2002-03-07,-475.4198010025391
2002-03-08,-448.32435182939406
2002-03-11,-438.0379569488892
2002-03-12,-427.45327869066716
2002-03-13,-437.2155055418214
2002-03-14,-471.0765826656964
2002-03-15,-435.40747982444526
2002-03-18,-460.4959690455138
2002-03-19,-475.8396896196302
2002-03-20,-441.28912315351766
2002-03-21,-431.51366593308285
2002-03-22,-420.8835772062606
2002-03-25,-436.9270742132193
2002-03-26,-444.3603211189443
2002-03-27,-423.4444807674389
2002-03-28,-417.3097840316874
2002-04-01,-430.80054149299434
2002-04-02,-414.4014135649471
2002-04-03,-489.6084052104336
2002-04-04,-436.1477649522137
2002-04-05,-452.2748074112543
2002-04-08,-441.8595454866383
2002-04-09,-451.98114888029414
2002-04-10,-447.5968266868724
2002-04-11,-436.9043191129309
2002-04-12,-442.66495238822256
2002-04-15,-471.4790970691568
2002-04-16,-459.605355948782
2002-04-17,-475.77372831090145
2002-04-18,-453.59087108458726
2002-04-19,-444.5008595825192
2002-04-22,-457.00560720485305
2002-04-23,-556.5228504198902
2002-04-24,-529.009023979881
2002-04-25,-496.66584544132775
2002-04-26,-497.24419117169316
2002-04-29,-486.2611418958211
2002-04-30,-463.4120055712989
2002-05-01,-463.2742244723114
2002-05-02,-457.0429532725813
2002-05-03,-451.3749279978507
2002-05-06,-451.2941472136875
2002-05-07,-503.40414546980804
2002-05-08,-441.0928188652938
2002-05-09,-459.1817330997371
2002-05-10,-520.4449814144355
2002-05-13,-462.1091493706187
2002-05-14,-515.3817147189618
2002-05-15,-492.3514898344887
2002-05-16,-446.43930391872647
2002-05-17,-429.51756506388796
2002-05-20,-433.545955031611
2002-05-21,-449.04136892087837
2002-05-22,-460.1904090720205
2002-05-23,-420.0435495221555
2002-05-24,-412.8890037607865
2002-05-28,-429.0691271697407
2002-05-29,-443.9552558542473
2002-05-30,-447.14478442136044
2002-05-31,-502.02238150616176
2002-06-03,-435.2644079712138
2002-06-04,-453.2899023262488
2002-06-05,-447.73223994645036
2002-06-06,-564.4974181075758
2002-06-07,-462.6900157324487
2002-06-10,-509.2024440820853
2002-06-11,-638.416477554365
2002-06-12,-523.0765365290961
2002-06-13,-454.9873343050953
2002-06-14,-475.491971781242
2002-06-17,-449.0497084027179
2002-06-18,-475.33057948501437
2002-06-19,-479.7086002761552
2002-06-20,-563.8873201115522
2002-06-21,-476.8124623187064
2002-06-24,-531.9890682028768
2002-06-25,-564.8432539505409
2002-06-26,-567.6177360010482
2002-06-27,-592.051821386945
2002-06-28,-546.3149453363388
2002-07-01,-519.9433612806047
2002-07-02,-500.53044657992206
2002-07-03,-462.22272389208575
2002-07-05,-474.44119140163406
2002-07-08,-510.2047770741218
2002-07-09,-525.8289599104431
2002-07-10,-599.7062958569234
2002-07-11,-534.6604283198335
2002-07-12,-558.9032248449183
2002-07-15,-588.5112838175347
2002-07-16,-862.1167142416183
2002-07-17,-880.4869436954048
2002-07-18,-760.9921359846903
2002-07-19,-840.6308578167083
2002-07-22,-953.4426271798102
2002-07-23,-1091.290927719224
2002-07-24,-1426.0658473812648
2002-07-25,-726.5526967203164
2002-07-26,-908.9177445808032
2002-07-29,-592.5688879741532
2002-07-30,-606.9326317524133
2002-07-31,-742.6013678100521
2002-08-01,-514.6135887664133
2002-08-02,-579.4366951328101
2002-08-05,-587.3653834440555
2002-08-06,-704.6712832591402
2002-08-07,-619.122751921901
2002-08-08,-480.52889607496803
2002-08-09,-466.1289621818713
2002-08-12,-514.8564478535163
2002-08-13,-554.8281582859911
2002-08-14,-540.3831877839494
2002-08-15,-494.84492681244564
2002-08-16,-495.34201961119936
2002-08-19,-487.7067870133412
2002-08-20,-506.2978726815923
2002-08-21,-656.0826443400973
2002-08-22,-491.57215226736264
2002-08-23,-449.51908464506494
2002-08-26,-469.93350436189337
2002-08-27,-456.92394751108475
2002-08-28,-455.7182751459267
2002-08-29,-440.08807386089904
2002-08-30,-486.1363858396253
2002-09-03,-501.3826356638899
2002-09-04,-537.4224281289704
2002-09-05,-473.2348273403832
2002-09-06,-463.26849567487557
2002-09-09,-482.07308476143294
2002-09-10,-450.8985011743671
2002-09-11,-478.8817834587166
2002-09-12,-491.3338855851434
2002-09-13,-536.5389618017916
2002-09-16,-560.4691348918642
2002-09-17,-530.9567022281469
2002-09-18,-605.7923470673435
2002-09-19,-525.774152221145
2002-09-20,-558.7399202699105
2002-09-23,-558.1207978597715
2002-09-24,-583.4032206677914
2002-09-25,-553.1678264816924
2002-09-26,-558.8549916943966
2002-09-27,-522.1389731040424
2002-09-30,-550.0415063792863
2002-10-01,-700.1793181909309
2002-10-02,-621.1954550337051
2002-10-03,-587.0922661661589
2002-10-04,-597.4204113371509
2002-10-07,-779.9040825140644
2002-10-08,-674.9861554238123
2002-10-09,-875.6228690705836
2002-10-10,-614.2036286797852
2002-10-11,-542.7718670874003
2002-10-14,-721.8751918075775
2002-10-15,-614.3946524879598
2002-10-16,-920.773235084842
2002-10-17,-598.6600991746911
2002-10-18,-561.5491093090602
2002-10-21,-611.2832580915505
2002-10-22,-554.7090117583112
2002-10-23,-658.6594266041523
2002-10-24,-892.7740188725151
2002-10-25,-567.718597444265
2002-10-28,-552.3207182559031
2002-10-29,-592.9557336562912
2002-10-30,-693.0376373333237
2002-10-31,-524.4005617287401
2002-11-01,-549.3084957266148
2002-11-04,-533.1664005352707
2002-11-05,-544.7228599808136
2002-11-06,-522.9982243248727
2002-11-07,-802.9789699075391
2002-11-08,-488.56693246107756
2002-11-11,-580.4915859868422
2002-11-12,-515.0062754641551
2002-11-13,-555.5291735692019
2002-11-14,-528.0452860125185
2002-11-15,-494.57116589905104
2002-11-18,-526.3384457074077
2002-11-19,-501.7110260576567
2002-11-20,-582.0107292621592
2002-11-21,-502.5409148771765
2002-11-22,-515.6467203836717
2002-11-25,-469.41929877462434
2002-11-26,-481.63129847161844
2002-11-27,-446.90946599360313
2002-11-29,-492.6466062743043
2002-12-02,-488.1784010858832
2002-12-03,-465.10492575650926
2002-12-04,-440.860369160244
2002-12-05,-448.0792709692472
2002-12-06,-449.261250044174
