,0
2002-01-02,-491.1366422746318
2002-01-03,-466.5562038887889
2002-01-04,-428.4948545020121
2002-01-07,-439.82868720865395
2002-01-08,-427.37731733086366
2002-01-09,-474.0625914883955
2002-01-10,-436.29581624993193
2002-01-11,-429.4198231248048
2002-01-14,-464.5294272888292
2002-01-15,-455.14460941211877
2002-01-16,-456.99483942257416
2002-01-17,-416.8364329243066
2002-01-18,-509.05743635727083
2002-01-22,-483.8403310173311
2002-01-23,-493.664269982748
2002-01-24,-465.4639789301383
2002-01-25,-447.7366690949857
2002-01-28,-579.3306766616515
2002-01-29,-473.27044479232404
2002-01-30,-476.78713689470294
2002-01-31,-483.7048328788745
2002-02-01,-473.7139771643739
2002-02-04,-497.7329809345164
2002-02-05,-534.1184795903212
2002-02-06,-488.48236117865315
2002-02-07,-473.17195660503256
2002-02-08,-468.77135008038056
2002-02-11,-427.34217297276666
2002-02-12,-456.83674421856875
2002-02-13,-444.3150998667505
2002-02-14,-457.7118450302288
2002-02-15,-448.3487819003724
2002-02-19,-469.9245475079771
2002-02-20,-466.2391189971005
2002-02-21,-463.6424674785387
2002-02-22,-474.3260100185936
2002-02-25,-453.17748615418463
2002-02-26,-468.72948734495105
2002-02-27,-482.9406877854506
2002-02-28,-516.2746113896454
2002-03-01,-560.4237957459452
2002-03-04,-499.2979646460178
2002-03-05,-447.01409388393995
2002-03-06,-454.7594743250128
2002-03-07,-461.9778189838766
2002-03-08,-436.8532757674135
2002-03-11,-429.2210849430111
2002-03-12,-415.2895743718999
2002-03-13,-423.51634619068466
2002-03-14,-475.1375330039931
2002-03-15,-423.4077775645849
2002-03-18,-427.6576799961281
2002-03-19,-463.1156480823326
2002-03-20,-432.5603973007307
2002-03-21,-415.4375210888734
2002-03-22,-402.0449163682523
2002-03-25,-420.88120902069903
2002-03-26,-443.9889792559885
2002-03-27,-412.5092209527179
2002-03-28,-402.83519939466254
2002-04-01,-407.60001484320026
2002-04-02,-408.6526715928702
2002-04-03,-489.4386173389669
2002-04-04,-433.7541374879004
2002-04-05,-432.6904490906283
2002-04-08,-445.4283921864492
2002-04-09,-453.2589496155187
2002-04-10,-438.88957030938377
2002-04-11,-432.28106698769034
2002-04-12,-438.9887229414624
2002-04-15,-466.04959575776206
2002-04-16,-476.8166697567773
2002-04-17,-496.9778842302286
2002-04-18,-460.40639110609476
2002-04-19,-444.3667974143824
2002-04-22,-476.2471931296294
2002-04-23,-512.399607068076
2002-04-24,-485.8444351339824
2002-04-25,-492.5364042133524
2002-04-26,-486.10665744964865
2002-04-29,-482.29196183430713
2002-04-30,-445.94181700085124
2002-05-01,-477.8397060063684
2002-05-02,-433.5951702765186
2002-05-03,-449.1215596083891
2002-05-06,-451.2213845141772
2002-05-07,-552.1862874502664
2002-05-08,-436.4863958339207
2002-05-09,-445.4986182155289
2002-05-10,-463.7737180678662
2002-05-13,-462.18916129562933
2002-05-14,-523.7728737475506
2002-05-15,-518.6081705933548
2002-05-16,-428.7497471474286
2002-05-17,-417.50646590344184
2002-05-20,-435.5597625754426
2002-05-21,-445.9766823083123
2002-05-22,-452.29480681486893
2002-05-23,-406.8196331900824
2002-05-24,-396.27186379221865
2002-05-28,-419.78864002683315
2002-05-29,-436.7545423405177
2002-05-30,-439.3367565178341
2002-05-31,-489.0164906852945
2002-06-03,-425.62109601108324
2002-06-04,-436.7742513551395
2002-06-05,-458.601822585328
