,0
2001-04-11,-510.600173603439
2001-04-12,-491.07794529089324
2001-04-16,-565.2777374478345
2001-04-17,-623.1790170720986
2001-04-18,-602.508797556783
2001-04-19,-529.5597316566462
2001-04-20,-510.0691857512844
2001-04-23,-521.0989406349964
2001-04-24,-516.0957298466415
2001-04-25,-544.6496039376746
2001-04-26,-504.5445732934219
2001-04-27,-524.9090488993766
2001-04-30,-537.0410696834745
2001-05-01,-569.470109301624
2001-05-02,-488.1974348484919
2001-05-03,-496.8098143872879
2001-05-04,-474.61055191215524
2001-05-07,-484.9079192828538
2001-05-08,-473.4091936605007
2001-05-09,-483.2647668850952
2001-05-10,-479.4459122990556
2001-05-11,-475.02836031407566
2001-05-14,-477.129165228413
2001-05-15,-494.85680005014706
2001-05-16,-508.97973083169916
2001-05-17,-479.9547556614066
2001-05-18,-496.3883853028749
2001-05-21,-479.3620699981478
2001-05-22,-476.6970399486883
2001-05-23,-481.25881616541994
2001-05-24,-468.05239617775413
2001-05-25,-475.4949186858289
2001-05-29,-471.8564134266769
2001-05-30,-485.1504826088141
2001-05-31,-477.5725284892208
2001-06-01,-455.4769456162654
2001-06-04,-488.07018423565194
2001-06-05,-476.2538126554207
2001-06-06,-481.88496718428576
2001-06-07,-460.6247296538222
2001-06-08,-459.3185656389383
2001-06-11,-484.0879520084811
2001-06-12,-494.91534297715344
2001-06-13,-484.23835425798296
2001-06-14,-538.2369905769015
2001-06-15,-485.07466141371043
2001-06-18,-488.8406422975801
2001-06-19,-516.1305317006393
2001-06-20,-533.3828367679469
2001-06-21,-496.33103057250867
2001-06-22,-478.9787551993404
2001-06-25,-484.90122494488133
2001-06-26,-519.968646024902
2001-06-27,-500.4457065672449
2001-06-28,-554.7727121240846
2001-06-29,-506.1286570493722
2001-07-02,-458.6495791707776
2001-07-03,-481.18979637658737
2001-07-05,-464.7061559099801
2001-07-06,-473.92856470468337
2001-07-09,-480.10062821086916
2001-07-10,-551.91399683133
2001-07-11,-538.9389175649856
2001-07-12,-474.8354488419439
2001-07-13,-516.5873230904131
2001-07-16,-521.8810156499583
2001-07-17,-516.8556625308121
2001-07-18,-528.7065616227993
2001-07-19,-488.9801786470589
2001-07-20,-482.6427323100512
2001-07-23,-506.13936514423654
2001-07-24,-569.3207444659145
2001-07-25,-544.6553329599342
2001-07-26,-484.8362250867454
2001-07-27,-483.1636429290278
2001-07-30,-503.0811304314556
2001-07-31,-500.884663766466
2001-08-01,-526.5512702044331
2001-08-02,-455.1088455127577
2001-08-03,-455.20432266278846
2001-08-06,-461.0166877090635
2001-08-07,-462.9053969749454
2001-08-08,-463.08484826815527
2001-08-09,-455.79794008804635
2001-08-10,-459.3154619381864
2001-08-13,-459.70026626058956
2001-08-14,-492.1728616852869
2001-08-15,-487.21668543634956
2001-08-16,-470.22002914552786
2001-08-17,-485.46578080789556
2001-08-20,-476.59610987007204
2001-08-21,-476.5414558244543
2001-08-22,-478.68802213089975
2001-08-23,-475.94641729273764
2001-08-24,-463.42801306286515
2001-08-27,-450.21324185999697
2001-08-28,-468.06424750360776
2001-08-29,-479.25056857299825
2001-08-30,-454.77723957778164
2001-08-31,-510.40938153062564
2001-09-04,-478.4317869770705
2001-09-05,-512.3997032910542
2001-09-06,-486.6129497490222
2001-09-07,-496.36465524826417
2001-09-10,-955.6399215904025
2001-09-17,-607.1423004614013
2001-09-18,-590.6714481879036
