"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
0.0727781161171702,-0.0186400531519089,0.0264394501554009,0.00475503930514588,-0.0127044390522768,0.0334294950203298,-0.00353963703132711,-0.00672972902314627,0.00626461334737438,0.081564638171115,-0.0277203448159542,0.021312433215572,0.0457435929279687,-0.0152000882408803,0.0471031015159236
0.108390831047641,-0.0249446447538467,0.0322470301844095,0.00605210476253841,-0.0163701811745013,0.0401769461853372,-0.00389343309423664,-0.00772553402624388,0.00728961502435137,0.0815869311583471,-0.0288176485007878,0.0224995366951189,0.0495831969887919,-0.0167397760312841,0.0524918588610986
0.127541552570037,-0.0256495103500141,0.0348877279144488,0.00676618191179171,-0.0169202297009637,0.0360708202277914,-0.0036877058355939,-0.00753734943826344,0.00661375528462712,0.0816091604493397,-0.0294780540022725,0.0214327325135453,0.0519421249579744,-0.0163511573569257,0.0476531094923684
0.105474590675056,-0.0240333498933023,0.0316586930503801,0.00618023634890875,-0.0148841939918469,0.0382412066544447,-0.00380708977456636,-0.00779293252783943,0.00661363222224623,0.0816313256722577,-0.0294989552316489,0.0207389814355432,0.0520420189920885,-0.0158641729354609,0.0446228078048587
0.120770516012996,-0.0244030181440111,0.0337508589956741,0.00676607382063977,-0.0153817412818343,0.0343797424978784,-0.00360872892082588,-0.00752791283418515,0.00607893969577781,0.0816534274409551,-0.0299605819837044,0.0200329709706098,0.0536401993102684,-0.0155821530524395,0.041657011398297
0.15612338859327,-0.0299618853929166,0.0382223184324209,0.00764787466388361,-0.0170691077153086,0.039969377405738,-0.00388255358235606,-0.00802478453996934,0.00642020082545543,0.0816754655114846,-0.0294983780341769,0.0195525470352602,0.0519537546396143,-0.0149894778526214,0.0396965489663808
0.118597521590755,-0.0245943721833357,0.033199980980014,0.0065455652640295,-0.0147019385610366,0.0353476491285091,-0.00364828868815673,-0.00737657524901416,0.00598598109901401,0.0816974403691751,-0.0287358303695547,0.0193351836922967,0.0492566844507501,-0.0144507082432533,0.0388148048932844
0.0856367783785198,-0.0196693811174757,0.0281239039024058,0.00547495993877885,-0.0137534864846802,0.0312252698693705,-0.00342649917748679,-0.00679640029780073,0.00621062027137157,0.081719352065246,-0.0280804447456695,0.0213005301836739,0.0469970928930796,-0.0155572915493676,0.0471384607715238
0.0739307605834262,-0.0184685894218528,0.0260557876758575,0.00498080417099978,-0.012325344115699,0.031805907268428,-0.00345403645026853,-0.00669013116379772,0.00606201455637863,0.0817412008532758,-0.0273158382975379,0.0205563083216466,0.0444393318848495,-0.0146047270839636,0.0439268751616528
0.0687115201174059,-0.0173560348064365,0.0250537749802135,0.00470277331171981,-0.0118241576610182,0.0301484360534156,-0.00336045843629432,-0.00635667405789368,0.0058902625401885,0.0817629869154091,-0.0265933798206058,0.0204589327199639,0.042091372482582,-0.0141533548912146,0.0435510003385388
0.167511292155959,-0.0264848948436073,0.038944451208034,0.00719255000363746,-0.0183603900759816,0.0288138580436863,-0.00328801501090944,-0.00607017053228443,0.00573049584556322,0.0817847105004925,-0.0259184738286413,0.0203296131667983,0.0399623266617014,-0.0137047158865281,0.0430107792330023
0.125914000958195,-0.0240664234365724,0.0336241382156952,0.00630518052954848,-0.0154515042874647,0.031654848621334,-0.00344683939277362,-0.00641606225119014,0.00583361463122692,0.0818063716401315,-0.0261349079918578,0.0197184924711661,0.0406328313246681,-0.0134012022284575,0.0404698962573734
0.0939165184393631,-0.0208344783796842,0.0289236125903802,0.00548720560794575,-0.0131037378328067,0.0318011957738808,-0.0034507348404993,-0.00646366281426657,0.00574602140160189,0.0818279706079381,-0.0262418540361864,0.0193478708149748,0.0409593583992947,-0.0132007064530078,0.0389613143899806
0.0763741356674461,-0.0184118339613999,0.0259861469441783,0.00514473697170786,-0.0116684230085259,0.0305317852379527,-0.00337575921020246,-0.0065687307141994,0.0055618319146337,0.0818495075496897,-0.0272284838980998,0.0190934720627816,0.04414031017191,-0.013525423763762,0.0379481988055412
0.0673466995547089,-0.0174719756190499,0.0243192991849946,0.00487916587968179,-0.0135847859999981,0.0311798651309096,-0.00340404405709659,-0.00670022949348687,0.00699668444953253,0.0818709826552635,-0.027455463638804,0.0236698801069334,0.0449260277675868,-0.016951988238724,0.0583871109301958
0.0984318784529953,-0.0240543887314593,0.0292766035211484,0.00575377060427166,-0.0155547398133909,0.0405887614450789,-0.00389473759936497,-0.00746551289708851,0.00759674803775254,0.0818923961866828,-0.0267710883817722,0.022424327462376,0.042775478218535,-0.0157066176456898,0.0524893858072083
0.565866769252549,-0.0536690526972838,0.0698771865610389,0.0138314023550354,-0.0436582669359836,0.0354724431847974,-0.00364833490653012,-0.00693958395078969,0.00826883903707551,0.0819137481775721,-0.0265868375785998,0.0260116007559596,0.0422753480892292,-0.0181923199838727,0.070933711332547
0.30559261698572,-0.0480350697008208,0.0511392974306908,0.00998205013840953,-0.0316098862328024,0.0530533333703175,-0.00447167213320631,-0.00826613135773447,0.00993709913510403,0.081935038842723,-0.0258943748696176,0.0254003975537057,0.0401758688839594,-0.0173865258907403,0.0679396912320487
0.479331007461581,-0.0801544327700446,0.063838320970819,0.0125821347745087,-0.0379614631721343,0.0945462778032917,-0.00601601294628087,-0.0110333421489379,0.0126991008313837,0.0819562684380018,-0.0260264205948721,0.0241328505395272,0.0406370815916071,-0.0166684843715925,0.0616259572317662
0.385794495649204,-0.0654959675848227,0.057055589454521,0.0110152163731544,-0.0323119693617901,0.0786689859881207,-0.0055166384220407,-0.00976281042927543,0.0109743295466718,0.0819774370861523,-0.0253675755726024,0.0227043114566364,0.0386530479833051,-0.015339559675415,0.0547818775314401
0.204752806748594,-0.0423217893342747,0.0414203590654239,0.0078550167901562,-0.0224807498254012,0.0620600189882983,-0.00492779586909473,-0.00844187429077548,0.00929654800588893,0.0819985450157924,-0.0247951520448662,0.0215150137334145,0.0369919178296198,-0.0142605201395337,0.0494001398406085
0.125195842513177,-0.0302174698982011,0.0322817981795076,0.00629784315707882,-0.0176790924131582,0.0518698408278725,-0.00452262309484026,-0.00787859637096337,0.00853150376424872,0.0820195922723069,-0.0253906393361007,0.0214762237386675,0.0388338218136471,-0.0146101817164461,0.049480335698855
0.160662822210742,-0.0320205062586243,0.0364276381167217,0.00701028776104205,-0.0203918645160641,0.0455749756700918,-0.00425906781244161,-0.00721492175689527,0.00810618885507815,0.082040579084029,-0.0248890257124817,0.0216926606779511,0.0373477952976788,-0.0144940143000004,0.0506999703775405
0.112553354777605,-0.024757668468458,0.030385425193597,0.00574658343416906,-0.0172763152769721,0.0390511081439229,-0.00395652832336766,-0.00650568248855911,0.00755534879395392,0.0820615056345644,-0.0243197705383755,0.0217766970482737,0.0356906879268087,-0.0142500915876806,0.05135399559818
0.0985874816518791,-0.0227840116279423,0.0283489135459142,0.00530345066774004,-0.0167749469434329,0.0378843772579323,-0.00391028585141467,-0.00628597412324942,0.00768984549359487,0.0820823720789684,-0.0239123164504879,0.022403494240782,0.0345359384520869,-0.0144533873221264,0.0546380629173172
0.0782700990166151,-0.0193031579881121,0.0251872673750309,0.0047343213817453,-0.0145107953784761,0.034361463694428,-0.00372971047952627,-0.00597505597987752,0.0070880989716831,0.082103178703848,-0.0239103752726946,0.0215932129500895,0.0345418557340848,-0.0139604533776019,0.0509732877897738
0.0681699857203067,-0.0170338331477651,0.0234430286229882,0.00434538297991925,-0.0135556895131264,0.0308109655617176,-0.00353964760401837,-0.00554539159916534,0.00669821401423947,0.0821239256529532,-0.02346434823594,0.0214892074471331,0.033298109892676,-0.0136545347446709,0.0506248032676307
0.0724851989623638,-0.0172208955824548,0.0241132523758579,0.00440205084912634,-0.0134998391083216,0.0296864584366264,-0.00348119981032346,-0.00533115709922704,0.00633303497590675,0.082144612884808,-0.0230120106351388,0.0206410230692947,0.0320553231658147,-0.0128796693422226,0.0468268385446865
0.151834798466425,-0.0238221449533884,0.0348686487732587,0.006301612551893,-0.0191472266498239,0.0272062567405577,-0.00333673783257896,-0.00502372604924575,0.00592306536298243,0.0821652409595262,-0.0226672742145581,0.020099337901948,0.031166175848326,-0.0123879596937804,0.0445779861401313
0.11030216084004,-0.0204193569223319,0.0296896006454654,0.00555465001285513,-0.01586169875878,0.0276168191541859,-0.00336866284111655,-0.00519301513083921,0.00578146086707408,0.0821858095907358,-0.0233139142313358,0.0194214434195134,0.033029372346468,-0.0123417050528402,0.0417691013005508
0.108504085142251,-0.0204825649365257,0.029373255249309,0.00590365126528024,-0.0153512089054964,0.0283281261284086,-0.00339938157353621,-0.00558488664569801,0.00569684735069665,0.0822063195186052,-0.024796134472699,0.0188442691289766,0.0373458072870784,-0.0127500777536459,0.0394912806974369
0.184311463588505,-0.0260809242123678,0.0382497439496146,0.00766106089617129,-0.0196918430806411,0.0271000719327225,-0.00332126597184922,-0.00541102192260622,0.00546957142113235,0.0822267704861008,-0.0246210398695413,0.0184388672477064,0.0367833201656502,-0.0124008251345736,0.0380023120697165
0.123736347255558,-0.0206554989837482,0.0313167205966275,0.00626492796434005,-0.0158895912179852,0.0253719813613923,-0.00321049776468697,-0.00519747770717011,0.00519939064233689,0.0822471624502729,-0.024491834613833,0.0180620816288166,0.03637848656323,-0.012097100164835,0.0366350302566643
0.165707208077764,-0.0285671653113272,0.0362004543504885,0.00763873594243457,-0.0181900385819272,0.0362273957334468,-0.0038282040062362,-0.00649598257882056,0.00613309442467284,0.0822674958649601,-0.0255713644248714,0.0177804827153112,0.0396525051219977,-0.0124471484377443,0.0356515961324478
0.121088567945579,-0.0229259068222628,0.030900304748924,0.00656743586741651,-0.0166255378252507,0.0319294400112247,-0.00358865197019856,-0.00608327562379624,0.00613660482548632,0.0822877709595685,-0.0254803100562668,0.0189230281933181,0.0393522334793744,-0.0132126271677914,0.0405014489243849
0.124354592327002,-0.0272858456518028,0.0312787368273799,0.00655705937163876,-0.0169844745564694,0.0439883962410946,-0.00421617201641803,-0.00698013167908412,0.00724733789067621,0.0823079878064415,-0.0249079562867236,0.0189780122811754,0.0375859728835306,-0.0129664836183337,0.040877313637055
0.154381157646281,-0.0311363156883371,0.0348676262047152,0.00724713077904492,-0.0184920139350472,0.046028545157371,-0.00434931478782635,-0.00702731810902378,0.00723223115718461,0.0823281470906002,-0.024473002698992,0.0184540729983865,0.0363463786831007,-0.0124184569856987,0.0388094958499018
0.103655038706225,-0.0277695501884639,0.0285849368817226,0.00614911587962817,-0.016244425314416,0.0544774573825181,-0.004758417315779,-0.0078933299793626,0.0083884961616201,0.0823482480022398,-0.0251597046464584,0.0196795925689166,0.0384754567031978,-0.013623570627892,0.0443576469634911
0.0881445584273884,-0.0252258033444963,0.0263562195681761,0.00617472113638776,-0.0145666620706726,0.0527939781708521,-0.0046923079190105,-0.00843680608977071,0.00798730297579596,0.0823682913018306,-0.0271617295254916,0.019043001115427,0.0448673420205348,-0.014224828023683,0.0417500447998755
0.0771355094272295,-0.0215095160501265,0.0246506864246329,0.00569579474187655,-0.0133014779414174,0.0438205879948087,-0.00428217511163616,-0.00756626930350651,0.00706994220804107,0.0823882769484875,-0.0265923326578539,0.018507249184693,0.0430340293880801,-0.0135303452522469,0.0396228629976386
0.0679570020574769,-0.0185954553734764,0.023133219696167,0.0052486214725651,-0.0123565254115194,0.0371441428963617,-0.00394883574820102,-0.00682975488811263,0.00641569554653691,0.0824082052149913,-0.0259415766371794,0.0182443932469445,0.0409803259345962,-0.0130100280213286,0.0386795350217259
0.068260923407757,-0.0177825052822128,0.0231877226582746,0.00517014752813102,-0.0123576333889993,0.0337833830169734,-0.00377797501358798,-0.00639300298622591,0.00608201695158588,0.0824280764196295,-0.0253343972264725,0.0181526811451237,0.0391329308887519,-0.0126379526740129,0.0384254523533777
0.0638315244101759,-0.0162836230611272,0.0224242268573624,0.00502631281426424,-0.0120094799753129,0.0302670655550743,-0.00358811012744362,-0.00607685381035189,0.0057640969699719,0.0824478905026687,-0.0253063501589441,0.0182022659539821,0.0391401785263327,-0.0126504412751742,0.0387347396066732
0.0863465987281931,-0.0196318341232404,0.0261023731950022,0.00576555969159563,-0.0163893145387049,0.0324644477540531,-0.00374170061888936,-0.00620632488291074,0.00697663075908774,0.0824676477833129,-0.0248632019570732,0.0214112431350191,0.0378508815551541,-0.0145959973151652,0.053590047971019
0.115235810695398,-0.0223254764682346,0.0301291847150631,0.00657863854699462,-0.0187013004235416,0.0313883896895959,-0.00368991485323752,-0.00602110037259907,0.00675067035010694,0.082487348376637,-0.0244416169326969,0.0211925297842372,0.0366273368369597,-0.0141733124391558,0.0524342659778039
0.110914474206741,-0.0211789709780676,0.0295418229505246,0.00670303548600339,-0.0189159683838477,0.0292798694688334,-0.00357564820945419,-0.00604565212126406,0.00670047682619435,0.0825069922263155,-0.0253594191688054,0.0219270515781216,0.0394720438251979,-0.0151993888179974,0.0560416096387073
0.105526360161934,-0.0199515659916001,0.0288121037602561,0.00642511880425623,-0.0193981158585513,0.0272506732344616,-0.0034622498446261,-0.00573291200888203,0.00677105530413936,0.0825265797391967,-0.024871343973126,0.0230716608163685,0.0380273489248485,-0.0156998662549705,0.06212909427294
0.172438885880302,-0.0294758546480042,0.0368397560033364,0.00804256130406123,-0.0234276445199026,0.036244119106365,-0.00401633642295111,-0.00647392685885725,0.00735161008223512,0.0825461109629978,-0.0243014337047911,0.0218369348277232,0.0363625132032001,-0.0145305928434589,0.0557150829321509
0.194738718819401,-0.0333104239822548,0.0391878491160746,0.00837108331811652,-0.0239524054334377,0.0407784916587962,-0.00430288827889408,-0.006724604454388,0.007480607701786,0.082565586248423,-0.0237460845099577,0.0210196450018753,0.0347862389505951,-0.0136895694231272,0.0517425383480431
0.171046637744649,-0.0301393814855715,0.0367635810852045,0.00858329793310593,-0.0218178282624075,0.0378129797681536,-0.00418345740717289,-0.00710749874562383,0.00698305281141861,0.0825850054569836,-0.0260772648890831,0.0204242836745826,0.042048912092813,-0.0146089557295794,0.0489771550560316
0.10998984199281,-0.0235512191089834,0.0295065799738076,0.00672207109300362,-0.0167697419828567,0.0357385537933855,-0.00411174136393665,-0.00677068745469271,0.00648995074194331,0.0826043690346622,-0.0255410677525868,0.0195734672586042,0.0404609928169063,-0.013717868659161,0.0450834098466888
0.0831974758369314,-0.0193812663812738,0.0256794620945693,0.00576497128465688,-0.0140808880732478,0.0318611800066808,-0.00391756566730228,-0.00632366937780064,0.00590185565516072,0.0826236769585251,-0.025253207772816,0.0188938902143562,0.0396489804022028,-0.0130942313119005,0.0420936713406175
0.0708921090887984,-0.0182055930741573,0.0237179199141396,0.00543004388973111,-0.0127242756614427,0.0328631773651438,-0.0040085972530125,-0.00656468873105765,0.00585740519929173,0.0826429293812336,-0.0258465465268775,0.0184930414331556,0.041660588683483,-0.0131137705702569,0.0403980969441711
0.0711066100052851,-0.0182753825944581,0.0237397225887971,0.0052793521604827,-0.0136659655452889,0.0329266682046433,-0.00405602732436141,-0.00638801323073095,0.00625885269543717,0.0826621268664708,-0.0251538701874838,0.0198432745995619,0.0395887605994775,-0.013673150787789,0.0464655521262052
0.0651480468633586,-0.0166874050751679,0.0227106305467153,0.00519487105093088,-0.0126085353131103,0.0298908525498887,-0.00390079354692546,-0.00626119599476346,0.005723586590946,0.0826812689194067,-0.0259069126864997,0.0191356873451534,0.0421816305742432,-0.0135701452518236,0.0431769955177647
0.0648465759722641,-0.0159880354599703,0.0226480280665607,0.00515318732177175,-0.0128594335485399,0.0275063395947169,-0.00377281813951812,-0.00598094625192396,0.00558761197217026,0.0827003560105141,-0.0258252214189835,0.0195575102529883,0.0420781084652256,-0.0138072181782079,0.0451141670296729
0.0651067734422772,-0.0175935977676327,0.02268626385042,0.00503328165352631,-0.0131771607741496,0.0331084269745134,-0.0041782988792116,-0.0064009961887382,0.00625408928452198,0.0827193883153197,-0.0252436989227389,0.0199807106224348,0.0403406227656512,-0.0137721131345561,0.0471585416948998
0.0759697114630383,-0.0181455128717051,0.0244926383972093,0.00550447921972234,-0.0143930076237025,0.030121971398713,-0.00401807402618212,-0.00619638783653453,0.00602038089943338,0.08273836595098,-0.0256777389598746,0.0201976174071069,0.0419059006594866,-0.0141683191238499,0.0482946429716949
0.0824576706425339,-0.0207546212945554,0.0255095780511557,0.00561457154501875,-0.0144958759256877,0.0362095519826021,-0.00444530536797376,-0.00666672411512478,0.00637235852717307,0.0827572891135534,-0.0252946704283801,0.0195107128132176,0.0408044480270003,-0.0134853157938526,0.0451743462141141
0.108375244208788,-0.0232638880400137,0.0292638254298792,0.00625828645156709,-0.016781926700636,0.0345096610533041,-0.00438591868471807,-0.00634947298618821,0.00627653449018381,0.0827761581418932,-0.0247826132480755,0.019733330838459,0.0392806273935556,-0.0133580798549278,0.0462505038645389
0.0847313183712597,-0.0193989198266201,0.0258885261726051,0.00554312478784165,-0.0160284602704411,0.0306057611404061,-0.00416960693628127,-0.00601186453251359,0.0063790456259682,0.0827949727904677,-0.0250142855589122,0.0213461683757234,0.0401536489691305,-0.0145561253365265,0.0541509030447961
0.0738244180349905,-0.0173459712604795,0.024174926278058,0.00501458974190916,-0.0141961175584174,0.0280166813923705,-0.00402413202421907,-0.00559218732399914,0.00578642402383985,0.0828137334122234,-0.0244102524691992,0.0202814525294003,0.0383538397289018,-0.013471046975307,0.0489092449906409
0.0787666647409052,-0.0174410853634922,0.0249849063154258,0.00505917476801768,-0.0165385028763893,0.0265015542502165,-0.00394291707288489,-0.00532162126754152,0.00632572181747404,0.082832440188837,-0.0239691056867307,0.0228517601865259,0.0370945638699947,-0.0149020000999701,0.0622679289877826
0.0720789613484175,-0.0165621688947507,0.0239145662982873,0.00488026037294226,-0.01488469184502,0.0260845831805597,-0.00393639509554744,-0.00534545070484136,0.00588653260317801,0.082851093243373,-0.0243294051603196,0.0214816120813792,0.0383263980176241,-0.0142155129864358,0.0551659192180176
0.0657556979078185,-0.0182783271969938,0.0228536033820745,0.00459203425376609,-0.0135944789838323,0.0348058754144001,-0.00458183911601147,-0.00609401047056375,0.00648789817298125,0.0828696927663432,-0.0241204822706614,0.0205218526701945,0.0377595657774697,-0.0134573093532527,0.0504825637347633
0.100147066932091,-0.0215805434446281,0.0281718501843393,0.00557960485981646,-0.0177409861462654,0.0318307910174987,-0.00440388707942803,-0.00573748202420367,0.00654345795597671,0.082888239063171,-0.0238432693864758,0.0216725605439388,0.0369563384926948,-0.0140320460150484,0.0563315186080502
0.0913157796728147,-0.0195633916090229,0.0268677525728167,0.00570021130385724,-0.0165509703691881,0.0286688649510924,-0.00419865626450309,-0.00580823388591679,0.00605007375646026,0.0829067319215287,-0.0255367501570564,0.0211442873931392,0.0424633334524832,-0.0146551106784429,0.0536307083223754
0.267795523609858,-0.0488965148025264,0.0459908796556526,0.0100196706838453,-0.0272376501989776,0.0617626249422038,-0.0061451807142656,-0.00887217416369978,0.00848762516614973,0.0829251717481929,-0.0265466360579994,0.0202826202401679,0.0459285901359662,-0.0145952664858094,0.0493892617129121
0.354687330202082,-0.0703086525545186,0.0528879324364662,0.0121111623476207,-0.0311350332159428,0.0980370471609043,-0.0077209330836674,-0.0120704239905034,0.0106113137536141,0.0829435585562582,-0.0284645121923827,0.0201449864331787,0.0529072931605944,-0.0155480963814873,0.0487697189668033
0.187955488114333,-0.046750605405342,0.0384724447665671,0.00851021906163963,-0.0233923788062969,0.0830754506496454,-0.00707999744250132,-0.0110139968441777,0.0100874081098258,0.082961892619097,-0.0280203204089239,0.0208031699346415,0.0513439417703202,-0.0158099649824263,0.0520203240505157
0.125441057842936,-0.0334219008131715,0.0314155514336557,0.00687544152921341,-0.0184038255786964,0.0645299138697452,-0.00621876770279918,-0.00982515409267433,0.00856511292042547,0.0829801740903997,-0.0281613753890609,0.0200320403908751,0.0520134976560889,-0.0153273620674627,0.0482870630937697
0.0974995911661098,-0.026162531850651,0.0276861303807666,0.00578619493829923,-0.0159384611862419,0.0515480162214677,-0.00554071103899295,-0.00856532402076958,0.00752013246504252,0.0829984029863063,-0.0272927830731906,0.0196698237896574,0.048983250705307,-0.0146094554089617,0.0466143649958615
0.0932563556647774,-0.0243778877540647,0.027067170603568,0.00544729901698289,-0.0152693543092325,0.0473412644346332,-0.00529478433984527,-0.00806327962634669,0.00705686244204339,0.0830165795428184,-0.0266716863478056,0.0192706862816091,0.0468926549380574,-0.0140107258708278,0.0447943197285667
0.0848468028547978,-0.0213316096280462,0.0258076469712073,0.00508129418401772,-0.0149629507033892,0.0402654613386814,-0.00487016768295666,-0.00740115220875886,0.00668281772227106,0.0830347039134559,-0.0264122655653436,0.0197869477708597,0.0460913249019795,-0.0142778720450913,0.0472881783775269
0.0940241435812689,-0.025404932025658,0.0271436114365451,0.00580840110908167,-0.0160423970568406,0.0519885467296625,-0.00550252654431836,-0.00927493020284051,0.00774276848328535,0.0830527762964369,-0.0288795040526391,0.0201353891780113,0.0552057217596334,-0.0159294230091691,0.0489947971594331
0.077102064183792,-0.020908478560273,0.0245613441874258,0.00514428854250763,-0.0143959873474272,0.0432915252749064,-0.00499234758747371,-0.00840173777229619,0.00701261779686942,0.0830707968004601,-0.0284450140548588,0.0199494100062413,0.0536281924604532,-0.0155813005238639,0.0480881387292888
0.125569750272569,-0.0253593212457323,0.0313746193819224,0.00637424142300996,-0.0176664495652319,0.0394635235525286,-0.00471890621327064,-0.00792193292841803,0.00645281322052004,0.0830887661654717,-0.0278848586334695,0.019188793426722,0.0515840364852265,-0.0147247540985245,0.0445005937575595
0.089371063836369,-0.0200691916772862,0.0264868299294046,0.00517827423155833,-0.0150954523437128,0.0350260037760441,-0.00440850572093743,-0.00729720722533785,0.00616436923833821,0.0831066833659485,-0.0270875019802214,0.0194468842854364,0.0487142080801858,-0.0145194743307056,0.0456753248137799
0.0786785112404901,-0.0183156750901006,0.0248507204798457,0.00471724428056743,-0.0139278188772387,0.033419672598483,-0.00428229113873444,-0.00700926346171845,0.00592098943245723,0.0831245492336294,-0.0264972022435161,0.0191362101902673,0.0466345079697637,-0.0139916356206233,0.0441655950363468
0.113001137642063,-0.0225349391691416,0.0297313315824179,0.00600854984442566,-0.0163557031423566,0.0354583006277288,-0.00437137392161519,-0.00772405595692049,0.00597733179700312,0.0831423638074804,-0.0281760548328733,0.0187592582877139,0.0526811891137664,-0.0145905365543412,0.0423632224953083
0.0926051347693182,-0.0192003877522812,0.0268656758759791,0.00528761565146665,-0.0144693177012577,0.0316081038016825,-0.00409487404176335,-0.00713497821486009,0.00551464244113014,0.0831601270928153,-0.0274093720256263,0.018339521954704,0.0498249608892135,-0.0138800683265642,0.0404112959986199
0.0757028624461819,-0.0176700150313982,0.0242422258955057,0.00466016087391316,-0.0154232450488756,0.0329485174323382,-0.00412326499295663,-0.00714613915169859,0.00665953504127722,0.0831778399430454,-0.0267366985224076,0.0217014665894561,0.0473953838675084,-0.0159886864025478,0.0562091297971732
0.0735634460255535,-0.0179847263000917,0.0238459016077561,0.00446300745960672,-0.0158139539832284,0.0353068314563378,-0.00420549350440277,-0.00722760440694932,0.00720153472098645,0.0831955013726446,-0.0259904654162126,0.0226445169943511,0.0447760729894147,-0.0161791914824234,0.0607876678064013
0.0725771260968483,-0.0167854273671341,0.0236433347108755,0.00478865329957516,-0.0148014325404341,0.0313257537827769,-0.00390059501355916,-0.00741625931499676,0.00641750101187935,0.0832131126232899,-0.0282210338178805,0.021390972647699,0.0526362040771861,-0.0165368547415996,0.0539607697329749
0.144393739549437,-0.0226138136884169,0.0333180765582007,0.00655780408614395,-0.0200471782459416,0.0287078814630469,-0.00368351927689111,-0.00693597213422856,0.00591942422523826,0.0832306728343572,-0.0274791162419833,0.020572355786113,0.0497974597010923,-0.0154469948319798,0.0497074538431522
0.121953655493443,-0.0199247141814109,0.0306139485819904,0.0058553171412351,-0.0183953818094641,0.0264998295849813,-0.00349391404357151,-0.00651767815200288,0.00569261709858125,0.0832481829410672,-0.026795887957411,0.0205225438729949,0.0472592801472519,-0.0150121867650998,0.049456530051349
0.0905050897701128,-0.0206045237996356,0.0263718648107068,0.00512986733136367,-0.0156192883653866,0.0383978805227238,-0.00413685077160752,-0.00806242873511606,0.00678183039614906,0.083265642432185,-0.027399431880633,0.0202238919837182,0.049295734618145,-0.0151125902819473,0.0479909644820058
0.0735344833915346,-0.0184530027231703,0.0237622634292214,0.0044769441675067,-0.0135586825692051,0.0381103314253283,-0.00407344985229009,-0.00785296275998492,0.00652809618109049,0.0832830519797656,-0.0266524971186002,0.0194737140993564,0.0465806810072,-0.0141471034437109,0.0444618019390236
0.112454123669581,-0.0237654139358303,0.029281198653096,0.00542942371392794,-0.0168520176536611,0.0414802600644035,-0.00416635074252974,-0.00809338875845044,0.00686792052746087,0.0833004119375435,-0.0261940218742668,0.0195669469049567,0.0449273256646536,-0.0139538841597115,0.0447836446952165
